01:14:46.457910 DCon225  Saving settings file "/home/vinicius/VirtualBox VMs/arch mini/arch mini.vbox" with version "1.19-linux"
01:14:46.988531 DCon225  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch mini/arch mini.vbox"
01:14:47.004718 DCon241  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:14:47.023965 DCon241  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:14:48.464971 DCon234  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
01:14:48.498844 DCon244  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:17:51.293888 DCon248  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={925084b0-625f-422f-a67d-0ede1880a56c} aComponent={SystemPropertiesWrap} aText={Cannot determine default Guest Additions ISO location. Most likely they are not available}, preserve=false aResultDetail=0
01:17:51.712196 DCon248  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:17:51.715622 DCon248  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:06.720463 DCon249  Unattended: RTVfsQueryPathInfo(, '\OS2IMAGE/DISK_0/OS2LDR' (from OS2SE20.SRC),) -> VERR_PATH_NOT_FOUND, fMode=0x0
01:18:20.889664 createBase Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:20.894203 createBase Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:20.897294 DCon252  Platform architecture set to 'x86'
01:18:20.897365 DCon252  Platform architecture set to 'x86'
01:18:20.897374 DCon252  Platform architecture set to 'x86'
01:18:20.897563 DCon252  Platform architecture set to 'x86'
01:18:20.898182 DCon252  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:20.901611 DCon252  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:20.901704 DCon252  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:20.906675 DCon252  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:20.907149 DCon248  Platform architecture set to 'x86'
01:18:20.908127 DCon248  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
01:18:20.908143 DCon248  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
01:18:20.908163 DCon248  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:20.912904 DCon248  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:20.913090 DCon252  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:20.917481 DCon252  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:20.918153 DCon248  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
01:18:20.918172 DCon248  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
01:18:20.918331 DCon248  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:20.922853 DCon248  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:20.923104 DCon248  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:20.927192 DCon248  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:20.937232 DCon248  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:20.941666 DCon248  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:20.959903 DCon251  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:21.451936 DCon248  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:21.458223 DCon248  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:24.572959 DCon251  Launched VM: 3103892320 pid: 28979 (0x7133) frontend: GUI/Qt name: arch-mini
01:18:24.607348 DCon249  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:24.775876 DCon254  Platform architecture set to 'x86'
01:18:24.784601 DCon256  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:25.279089 DCon256  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:18:25.364059 DCon252  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:18:25.389469 DCon252  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:25.463867 DCon252  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:18:25.464587 DCon252  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
01:18:25.465459 DCon252  HostDnsMonitorProxy::GetDomainName: lan
01:18:25.465528 DCon252  HostDnsMonitorProxy::GetNameServers:
01:18:25.465532 DCon252    name server 1: 8.8.8.8
01:18:25.465534 DCon252    name server 2: 181.213.132.2
01:18:25.465536 DCon252    name server 3: 181.213.132.3
01:18:25.465601 DCon252  HostDnsMonitorProxy::GetSearchStrings:
01:18:25.465608 DCon252    search string 1: lan
01:18:25.476445 DCon252  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:18:25.497684 DCon252  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:25.647427 DCon252  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:25.651051 DCon252  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:25.848818 DCon249  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:25.852602 DCon249  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:25.857833 DCon249  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:26.881725 DCon257  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:26.885514 DCon257  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:26.890698 DCon254  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:26.923745 DCon254  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
01:18:26.927622 DCon254  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
01:18:28.360898 DCon253  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:28.364458 DCon253  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:28.369637 DCon255  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:28.875815 DCon254  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:28.881702 DCon254  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:28.886960 DCon254  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:30.176651 DCon248  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:30.180270 DCon248  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:30.185601 DCon254  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:30.681914 DCon252  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:30.685714 DCon252  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:30.690723 DCon260  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:32.148875 DCon251  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:32.152622 DCon251  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:32.158206 DCon253  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:18:32.650002 DCon253  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:18:32.653671 DCon253  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:18:32.659233 DCon257  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:24:56.935410 DCon272  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:24:57.667258 DCon272  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:24:57.683306 DCon279  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:24:57.974726 DCon279  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:24:58.445895 DCon279  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:24:58.461541 DCon278  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:24:58.761014 DCon278  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:24:59.215964 DCon278  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:24:59.229040 DCon270  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:24:59.547558 DCon277  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:24:59.920576 DCon277  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:24:59.928964 DCon282  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:25:00.249578 DCon281  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:25:00.856700 DCon281  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:25:00.863151 DCon281  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:25:01.153058 DCon270  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:25:01.268505 DCon270  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:25:01.274690 DCon281  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:25:04.625228 DCon279  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:25:05.305861 DCon279  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:25:05.336828 DCon279  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:25:05.641808 DCon279  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:25:06.163316 DCon279  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:25:06.178742 DCon266  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:37:55.360718 DCon327  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:37:55.365597 DCon327  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:37:55.372164 DCon324  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:37:55.869669 DCon295  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:37:55.874292 DCon295  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:37:55.879185 DCon324  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:40.672013 DCon353  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:40.676179 DCon353  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:40.682055 DCon354  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:41.251059 DCon354  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:41.255216 DCon354  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:41.261400 DCon354  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:41.555178 DCon360  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:41.559341 DCon360  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:41.564855 DCon360  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:42.072173 DCon357  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:42.076547 DCon357  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:42.084185 DCon354  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:43.082643 DCon353  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:43.086642 DCon353  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:43.092599 DCon354  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:43.618191 DCon355  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:43.622051 DCon355  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:43.627484 DCon359  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:46.853421 DCon359  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:46.857810 DCon359  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:46.863682 DCon357  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:50:47.359440 DCon354  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
01:50:47.364306 DCon354  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
01:50:47.370271 DCon358  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
02:10:19.021706 DCon426  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
02:10:19.056369 DCon426  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
02:10:19.085809 DCon429  Saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox" with version "1.19-linux"
02:10:19.090688 DCon429  Finished saving settings file "/home/vinicius/VirtualBox VMs/arch-mini/arch-mini.vbox"
02:10:19.104165 DCon426  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
02:10:19.105342 DCon426  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
02:10:19.118782 DCon426  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
02:10:20.593253 DCon419  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
02:10:20.626144 DCon427  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
02:10:38.772955 DCon420  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
02:10:38.773011 DCon420  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:38.800406 DCon420  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:38.800450 DCon420  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:38.805313 DCon420  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:38.805527 DCon419  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:38.812063 DCon419  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:38.812924 DCon420  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:38.816895 DCon420  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:38.832218 DCon420  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
02:10:40.873544 DCon419  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
02:10:40.873732 DCon419  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:40.878885 DCon419  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:40.878960 DCon419  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:40.882383 DCon419  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:40.882734 DCon419  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:40.886162 DCon419  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:40.887066 DCon430  Saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
02:10:40.890376 DCon430  Finished saving settings file "/home/vinicius/.config/VirtualBox/VirtualBox.xml"
02:10:42.937365 DCon430  Platform architecture set to 'x86'
02:10:42.937893 DCon430  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={Runtime error opening '/home/vinicius/VirtualBox VMs/arch/arch.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
02:10:42.937912 DCon430  /build/virtualbox/src/VirtualBox-7.2.6/src/VBox/Main/src-server/MachineImpl.cpp[1000] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
